subject_id,__dataset__,bicep,pred_bicep,err_bicep,forearm,pred_forearm,err_forearm,thigh,pred_thigh,err_thigh,calf,pred_calf,err_calf,mean_err
t_z08NlVzfrSwudfkajr6oQ6Ba2O4h6Xy31nB_12220,train,30.7165,25.974,15.4395,26.3537,22.6864,13.9158,51.6471,46.2846,10.3831,36.9909,32.025,13.4245,13.2907
taHC-Pu6QIN7Hwnm8L-LKUT1djCbnSzOxBA9OiofoDA,train,23.9828,24.3828,1.6681,22.6391,21.2966,5.9302,46.9771,43.4491,7.5099,32.0594,30.0631,6.2268,5.3338
taNdJwWqZQkNVTvamZvpGL-2JtXXAHxTeSdir1wkvCc,train,28.7763,30.0757,4.5154,26.0684,26.2689,0.7691,49.5301,53.5936,8.2041,31.778,37.0822,16.6918,7.5451
taY0el3_XhjW7ijwqSr1qz5BLr32IGP4RnWVV54M6mw,train,25.1065,24.8498,1.0226,23.3295,21.7044,6.9659,50.5353,44.2812,12.3759,34.1118,30.6388,10.1812,7.6364
tb08T2fxSToJ6i-7Xh8ezs1aDkWoYFOOSqqI7AVSUQU,train,30.1743,29.8662,1.0212,25.0284,26.0858,4.225,51.058,53.2201,4.2347,35.5538,36.8239,3.5721,3.2633
tdtyaZRYmZKM-bdblH0FfyZkcbUtz1EvV_2e5HyXCR0,train,31.4933,26.5104,15.8223,28.0682,23.1548,17.5051,53.5859,47.2403,11.842,37.3617,32.6863,12.5139,14.4208
thTDLlx0MuTg3IqWfgAJQPPWksOt-6n3bnTpjJiuUrg,train,27.8256,27.9721,0.5265,24.2271,24.4315,0.8436,47.7476,49.845,4.3928,34.7402,34.4886,0.7243,1.6218
ti2fvqxhFjIFuLhF23WHc7MpXMuWw4g4ccLAz9ztE-8,train,26.2659,28.3793,8.0459,24.3008,24.7872,2.0016,46.3314,50.5706,9.1498,32.609,34.9906,7.3033,6.6251
tiAYJnzByCVYjn5nAAVLhmzkaAWwbwxrudscG6replM,train,33.0522,31.491,4.7234,29.0872,27.505,5.4393,52.7116,56.1156,6.4577,37.2092,38.8273,4.3487,5.2423
tibhUXl23UjFiLcOCFF99gGi_lX0XzBwAGIwDOE6Pt8,train,35.0667,31.7022,9.5945,29.2965,27.6895,5.4852,57.4642,56.4919,1.6919,38.0444,39.0877,2.7422,4.8785
tjR9iE3QtSNttTqJPH28TUHKj4DXuNznzeziAR3t1Ko,train,33.5142,27.0006,19.4354,28.8918,23.583,18.3748,51.3884,48.1138,6.3722,35.7182,33.2907,6.7964,12.7447
tkPLFpLLTXN1pQHJLlKRp9ei3qB-rlFviG-8NlZux6c,train,24.6916,25.4814,3.1984,22.4432,22.2561,0.834,48.8739,45.4067,7.0942,33.3079,31.4176,5.6753,4.2005
tk_IQHyKKnSaRC7JnLs-wuJPSlb-vArUTnfOWsgSapQ,train,34.5963,28.7048,17.0292,27.5807,25.0715,9.0977,54.1328,51.1507,5.5088,40.8154,35.392,13.2877,11.2309
tnGB-cg-_pSmt7YQ3y3GNnX1smqoOnZBoYvHhIxFHQQ,train,30.8114,38.242,24.1166,28.8884,33.4016,15.6229,53.9207,68.1456,26.3812,40.7085,47.151,15.8261,20.4867
tnzCZ2q_Aej8gIWj11YPJLlkCDOEqmDvuLwqyliQL4A,train,31.8444,32.4543,1.9153,26.4372,28.3464,7.2216,60.4715,57.8322,4.3646,39.1265,40.015,2.2709,3.9431
tr0fHdMMfA31TbERAMt8AbVSEaqUoip0rGkh7_UZp8o,train,29.3018,33.7226,15.0873,26.5516,29.4542,10.9317,48.8034,60.0922,23.1313,36.7621,41.5788,13.1023,15.5631
txX1Tky6J40Ji5FT5YmG2djk7o5r_LxjNrosBNqKwso,train,25.5559,24.7182,3.278,23.4182,21.5895,7.8087,47.8032,44.0468,7.858,32.8819,30.4767,7.3147,6.5648
tygLRr1E8gG_s_W-M_TJ45C09ekCUmSmmMfxWpCvKsg,train,28.4474,26.5865,6.5416,24.7662,23.2213,6.2378,48.0561,47.376,1.4152,33.638,32.7802,2.55,4.1861
tyn9j47LY8cGgO8IP8uP1Vm5Fl6erJ8NlugiCYYaIps,train,35.4206,33.7109,4.8267,27.5039,29.444,7.0537,64.9204,60.0714,7.4692,37.5771,41.5643,10.6108,7.4901
tyssJGCMBYb9oc9HA0srm3Wn-pmvkuZcYOwGJZ-QTxU,train,25.3984,26.3762,3.8499,22.8043,23.0376,1.0232,50.3622,47.0012,6.6737,34.6346,32.5209,6.1029,4.4124
u-19n5ZqWqhr06xLR-DOLpXuTZ45cUnyQKTNCI5HuYk,train,26.977,25.8021,4.3549,22.7934,22.5362,1.1283,52.1974,45.9783,11.9147,37.9975,31.8131,16.2757,8.4184
u07G5TYMFbF4QzK63kMFsfARkajwYnT-rdQme1PYiSY,train,24.0869,25.9087,7.5632,23.9527,22.6293,5.525,46.4052,46.1681,0.511,36.0116,31.9445,11.2941,6.2233
u0MjoQ1vUciA1ahHpgs9v5JLbXFvWMHrdb6ZHmooDH8,train,34.9097,37.4638,7.3164,30.306,32.7218,7.9714,56.4282,66.7589,18.3077,43.3229,46.1915,6.6213,10.0542
u1lneePh9BHam7nXq3UOqovz5yG5yp7Rtrw1iJd-R9o,train,32.1738,34.7322,7.9518,28.7348,30.3359,5.572,58.8092,61.8912,5.2405,39.779,42.8235,7.6534,6.6044
u2VX_rR-b9Ygp5ToLLA8grPCNIFtLlV7lY34UmeWmAs,train,26.4671,26.9986,2.008,23.2074,23.5812,1.6109,47.9664,48.1103,0.2999,32.7945,33.2882,1.5056,1.3561
uAOOOjHPJ3RXlBmGW_om8GdJtFFic0Iz8IdGGMtit7w,train,34.3951,37.0742,7.7894,26.3202,32.3815,23.0291,57.9615,66.0646,13.9802,38.718,45.7111,18.0616,15.7151
uBAsKRfRm5MXsOWXJqfSC1WAeKWdaj0Oo6x4F_eWJbo,train,30.102,32.7701,8.8636,28.5689,28.6222,0.1866,54.8542,58.3949,6.4547,37.6098,40.4044,7.4303,5.7338
uJfbAqPkg2Okh3LwSwVvQlZs4GIYC-RuCTgisPy4J6Q,train,32.7935,33.6938,2.7454,27.9028,29.429,5.4698,51.5568,60.0409,16.4559,37.6818,41.5433,10.2475,8.7297
uLc90kNvde_PqSGhEhwm7s-hpzM4y8fj5cu2OcSZxIM,train,31.0995,31.5666,1.5021,29.3586,27.5711,6.0886,51.4266,56.2503,9.3797,38.2008,38.9205,1.8839,4.7136
uO_qALgHkLxiy5tnJbwoiRdQpWO7uAdVNfIcPOzdLho,train,32.2413,27.3433,15.1917,28.1901,23.8823,15.2809,53.8342,48.7246,9.4914,39.1131,33.7133,13.8055,13.4424
uOfQmgHgLvsAS6ox9WwBuVyGBbYap1_IrTCV6VWgsao,train,33.2284,30.4006,8.5102,27.9449,26.5526,4.9824,55.1463,54.1725,1.766,40.0142,37.4828,6.3263,5.3962
uOvuHjwJCj0pqWmNVTjcbprS1h6pPRfNxdFvEVCkxfE,train,32.708,43.6457,33.4405,30.043,38.1213,26.8892,59.6647,77.7748,30.3532,43.2527,53.8136,24.4167,28.7749
uS4Nlsd6VQjC_MbPDR76MiYZCfgKQsrZG_UwbKzH20A,train,37.8421,34.4797,8.8854,28.2338,30.1154,6.6646,61.2129,61.4413,0.3732,41.4553,42.5122,2.5496,4.6182
uWNpWS7y4dopu_NEgKaaddY0E1Ij2OHO_HGyMEBUNkM,train,27.8849,29.9075,7.2532,24.9598,26.1219,4.6559,51.9201,53.2938,2.6457,36.9413,36.8748,0.18,3.6837
uXi436Vjox-vnD9lTjC-PjqqrwtRzTOmhLa4bhkuljg,train,30.2625,28.7332,5.0535,26.1508,25.0963,4.0325,54.3382,51.2013,5.7729,37.5949,35.427,5.7667,5.1564
ubVAitnCo_I9HO37k8svKgawcY__4zv3ELSGh0ktRL0,train,30.3804,34.8115,14.5854,28.7102,30.4053,5.904,56.3481,62.0326,10.0883,42.9843,42.9214,0.1464,7.681
uc-v1U8HMj6nz2aVav24MAHM1D6plrOqyrGqpU7EfTs,train,30.5984,30.9491,1.1462,27.3797,27.0317,1.2709,65.841,55.15,16.2376,42.1524,38.1591,9.4733,7.032
uc1Re61ht1q4VOQ-3zxfqpcHB5S6a9Xv5Sba5zlfCus,train,27.4018,25.1039,8.3858,24.0064,21.9264,8.6643,51.2625,44.7341,12.7353,36.2081,30.9522,14.5158,11.0753
ue3P1rds2SorwiUP4tCm0-7FzgMFwMCRwqVvbKo9jwc,train,35.0358,33.0613,5.6357,28.8355,28.8766,0.1423,57.2027,58.9137,2.9912,39.1911,40.7634,4.0118,3.1952
uhpH2ejZMnSrQig1lYQYnAR1oADqLRP4gk1gxc7uUVg,train,29.3283,30.2941,3.2931,25.3932,26.4597,4.1998,54.3632,53.9828,0.6997,38.5662,37.3516,3.1495,2.8355
uiYjbCk669ecxx2gO_QOYEwq_tM2ysdwnJYC6LCPHws,train,31.6388,32.3685,2.3062,26.2616,28.2715,7.6534,56.8241,57.6792,1.5049,37.0394,39.9092,7.748,4.8031
uicBrPyYRi1_A7BeIUg6-tDnn2xFKcLQ1QNKXW341-M,train,31.3994,31.3984,0.0031,27.5808,27.4242,0.5679,57.0929,55.9506,2.0008,39.8973,38.7131,2.9682,1.385
uk-CtxwNfL2uxYjW-QCuXNC66fHWCTOCB8AmchLLHZk,train,27.2881,30.3047,11.0544,23.2318,26.4689,13.9339,48.7066,54.0016,10.8712,33.4485,37.3646,11.7078,11.8918
ukP5jeVth41W49uCDHzCO9ZPBR4srWQKb6qG9Onwlzg,train,30.6908,29.1487,5.0246,27.444,25.4592,7.2322,54.4735,51.9418,4.6476,37.835,35.9393,5.0104,5.4787
un8lHY8pzv7e8SOSo44QLNdPD_PcMp_hHnBEvkCNALg,train,29.8854,30.3934,1.7,24.8622,26.5464,6.7741,55.3807,54.1597,2.2047,39.1507,37.4739,4.2827,3.7404
unOs3TADGhrMFaKkg4_Eo5MgwiFhSjq2QKcXlW71pII,train,25.9943,30.4346,17.0821,26.2163,26.5824,1.3963,47.9587,54.2332,13.0832,33.9978,37.5248,10.3741,10.4839
upa6foQNb8RjG3rcyAiG0Np9ls0JeJ_nBr0CRoL6I5g,train,30.1079,26.8212,10.9166,25.5922,23.4263,8.4631,53.6262,47.7941,10.8754,35.1678,33.0695,5.9664,9.0554
uq1O6X0Y9q7pFMxvqbCnoSiEGqIGFzL9cptWlRaGfT8,train,32.8998,30.2096,8.1768,29.346,26.3858,10.0872,56.8834,53.8321,5.3641,38.5281,37.2473,3.3242,6.7381
uq4DCL_ezHJURMKCNyYgyF1N2J36sYaBy-zQsrYfIhA,train,25.2142,23.4646,6.9389,22.2688,20.4946,7.967,45.5197,41.8129,8.1433,32.3781,28.931,10.6463,8.4239
uq8_zsy7waIFa6uIbv9oNPTu8sxth0AoEiFRAP62_M4,train,32.8674,31.5874,3.8944,27.7514,27.5892,0.5845,53.7036,56.2873,4.8112,34.9323,38.9461,11.4903,5.1951
v1iwkawHa_mvcyShDuvDxHmLngn9qbkak_27bN022NA,train,29.5356,28.3654,3.9618,24.1305,24.7751,2.6712,52.4304,50.546,3.5942,33.3989,34.9735,4.7146,3.7355
v3PCZT6uKPNea1CY7sdEt32T9eMiuouaGXUx1nwp134,train,34.1392,30.0881,11.8664,26.6704,26.2797,1.4649,54.097,53.6157,0.8899,37.0681,37.0975,0.0794,3.5751
v82IZNN3sKt0SWeSUQM7c4TOAsem_w9oplTgAyvo6qg,train,23.1384,23.7321,2.566,22.6201,20.7282,8.3636,49.4104,42.2896,14.4116,35.017,29.2608,16.4381,10.4448
v99TYhN-aL9jS37fT7K_87UxZ3DOZ9NikUOlfjWTfWc,train,30.242,33.0469,9.2749,26.1082,28.864,10.5552,52.8971,58.8882,11.3258,36.6079,40.7457,11.3029,10.6147
vHjdwaRY5naOAXKux5fSUNFfUgRqIqfRUXY8v35nVaU,train,29.1598,28.0525,3.7973,26.2125,24.5018,6.5264,59.8028,49.9883,16.4114,39.121,34.5877,11.5879,9.5808
vK1-RUhICFZPQ66-rt3Ee3pOShmpzuq2ubSV1I_hdio,train,25.4768,27.4226,7.6373,23.6401,23.9515,1.3173,48.0594,48.8658,1.6779,34.4874,33.811,1.9612,3.1484
vMhSzosefiIYlQfyz1333UaP8cQszXJlLOgMkb5EEwA,train,27.4197,29.5194,7.6577,23.4184,25.783,10.0971,58.331,52.6023,9.821,38.1562,36.3964,4.6121,8.047
vNlwWGtfiLjEZWc0BgWoeM6Bcbr6ZtdORMQSCuEovfI,train,25.2359,26.4837,4.9444,22.8814,23.1315,1.0929,49.5373,47.1927,4.7329,35.4922,32.6534,7.9985,4.6922
vP1Sh-jJNg7AjHabR7sf1WRlUEiFa-Gke4hTuQkzhmQ,train,36.1927,33.7481,6.7545,26.9527,29.4764,9.3636,58.6503,60.1376,2.5358,38.6346,41.6101,7.7018,6.5889
vPGGI_Lz5wep4ejoZaE88tytVmP1T_qOEZNtcjmxwT4,train,25.7071,25.7017,0.0209,24.2469,22.4485,7.4172,50.666,45.7993,9.6054,34.391,31.6892,7.8559,6.2248
vTUMTWfXk8YXmiaksxKYyFQNIi0ThhUPaIoydVb21cY,train,29.0646,26.9577,7.2491,26.2704,23.5455,10.3726,52.4558,48.0374,8.4232,37.6981,33.2378,11.8314,9.4691
vTYEdUF_1GnwMHC1j4X8J8i3IhfRvoxxQGvNTA4S3W8,train,26.2626,27.0853,3.1326,23.8724,23.657,0.9026,45.0618,48.2648,7.1079,29.222,33.3952,14.2811,6.356
vWFlbLfTUjToEddPoRHL53oszliCsgJnRA3DrfUfNZo,train,32.7852,31.3166,4.4795,27.7499,27.3527,1.4315,56.3224,55.8047,0.919,40.7973,38.6122,5.356,3.0465
vbZZsZ3TYtTI253SiLaYLGYn-BT6NSlnN-B60PQzdHw,train,29.0982,26.757,8.0457,24.6542,23.3703,5.208,53.0646,47.6798,10.1475,34.6046,32.9904,4.6645,7.0164
vdvTDSjhRKHZHLUlzHJioKgrnnNDEyfmvq1ao3LurbA,train,31.1857,32.1998,3.2518,27.0524,28.1241,3.9618,54.2385,57.3786,5.7894,37.1736,39.7012,6.7994,4.9506
vesmBd6hOemqIxjvfj8NGFOgFQK5hcE4IiD-ZtifN3A,train,31.1507,32.6929,4.9509,29.1289,28.5548,1.9708,55.7705,58.2573,4.459,40.2835,40.3092,0.0637,2.8611
vgF_c42OznlpdGNkmuL10jZlnGamSbMLTtCRMA90hOY,train,35.5709,33.0548,7.0733,29.8357,28.8709,3.2337,60.0496,58.9023,1.9107,38.9176,40.7554,4.7222,4.235
vhwKWKR4nWlKpBiQxP1iKM7y7_URvtNrJMGwH2pLZpk,train,26.2337,28.1412,7.2713,24.8813,24.5792,1.214,50.1409,50.1463,0.0109,35.2549,34.6971,1.5824,2.5196
vjdssqMEzyDoZ89vb54P5mL3DbNpgZKbqM9hsT_33jQ,train,29.4429,30.1446,2.3833,25.0235,26.329,5.2173,51.0382,53.7163,5.2472,37.2367,37.1672,0.1868,3.2587
vk6NsCmopCC5j-Vi3Nb78pAEVsYNk6O2NkFueyEZyDs,train,30.4393,36.5912,20.2107,25.7298,31.9597,24.2127,51.5106,65.204,26.5835,36.4357,45.1157,23.8226,23.7074
vkHvQ67UHL3a7kq-fUCZkcjhWNCgRWnBFf36aZiyJ7o,train,33.7457,41.7755,23.7951,29.8062,36.4878,22.4168,58.4428,74.4421,27.376,45.6602,51.5077,12.8064,21.5986
vkksn2RCSbypUytk-hVipm2siTrFOOo4ThunldZNHEQ,train,30.5168,31.9385,4.6588,26.7837,27.8959,4.1524,54.0256,56.913,5.3445,36.3256,39.379,8.4056,5.6403
vnohRvRete12wDp7zCI0rTWOjQO1NU48ZzyOXpEI_uk,train,34.3263,34.5762,0.7278,29.768,30.1997,1.4501,59.975,61.6132,2.7314,40.9174,42.6311,4.1884,2.2744
vtUetlQRnFggW0gU19iG8wdTL-KlWikPJFIEMbsIWvw,train,34.3412,34.1225,0.6369,29.6658,29.8034,0.464,56.3909,60.8048,7.8273,40.06,42.0718,5.022,3.4875
vyv9RXH_n0ECpHdz6y7XqIDfyU0zqZ-g3xweaBQUHoI,train,33.8558,33.841,0.044,30.9161,29.5575,4.3943,52.6299,60.3031,14.5794,36.8351,41.7246,13.2743,8.073
w-YeNUe-dKCz4cUR9xfHme26fV_mCW8c1dldhYJX7fg,train,28.6679,31.5956,10.2125,27.4767,27.5964,0.4356,52.3921,56.3019,7.4625,37.5325,38.9562,3.793,5.4759
w0478BRgZeaZDHTp1jKrUoDgcAfnjTpVDHhWvxJHWIc,train,31.3209,30.555,2.4455,27.8788,26.6875,4.2733,54.4089,54.4476,0.071,37.9586,37.6731,0.7522,1.8855
w07I5jNdD1zi2AlywjFYFhZ8pktMXikWmJ_XfIDvEzY,train,31.8999,29.3089,8.1221,29.0381,25.5991,11.8429,51.8499,52.2272,0.7276,37.954,36.1368,4.7879,6.3701
w1iNAbmo8qiJ7wnf4IPgadm4T5UJ-BUAqXNTItzYiqE,train,29.6316,30.5208,3.0008,27.9596,26.6576,4.6569,50.7788,54.3866,7.1051,36.0789,37.631,4.3019,4.7662
w4QLak14sViFntYhExx0tM4wy1u7Gp2VWqSbHOgO_Zc,train,34.389,33.2357,3.3536,27.3186,29.0289,6.2606,59.3582,59.2246,0.2251,37.3539,40.9784,9.7033,4.8856
w76W76Ab73IGN31Vw6kDRj-8VR_KOJsTO-UW1jFFRZM,train,28.9555,28.6135,1.1811,24.7968,24.9917,0.7861,52.3773,50.9879,2.6527,37.5909,35.2793,6.1493,2.6923
wBNl8HpFrh4wxxJm-3LU1sbkM34RPMlF1qlBFb9FWhg,train,26.6096,27.9194,4.9221,24.821,24.3855,1.7546,49.8001,49.7511,0.0985,37.7318,34.4235,8.7679,3.8858
wEiE2pV4k1O3W5w6TXxcEU_zZGThKzJz5cV8M4nMpjo,train,28.3394,29.0136,2.379,25.1605,25.3412,0.7181,48.7949,51.7009,5.9556,36.3077,35.7727,1.4737,2.6316
wF2Klo0rth7qh_o1oCnMTyv4ApfQTKluNJS2gQqqtFs,train,32.1377,33.9408,5.6105,28.3692,29.6448,4.4964,60.8838,60.481,0.6616,39.5206,41.8478,5.8886,4.1643
wI9uiIebpGwG8SPPz4OvQbeNmnjoo9usVaFVBmE77KQ,train,25.3392,24.9492,1.539,23.7908,21.7913,8.4045,48.3078,44.4584,7.9684,35.4514,30.7615,13.2291,7.7852
wJ6EIiaq6fF357kTbqLVwrFTMl8jXk0rjW4MUbmJDX0,train,25.3988,25.6273,0.9,23.0774,22.3836,3.0066,48.6572,45.6668,6.1458,33.3468,31.5976,5.2455,3.8245
wTawr8HsdMVLaNEu2ZOTHUIRFivR018bEUH54zGumB8,train,27.4606,29.3251,6.7897,27.0577,25.6133,5.3384,51.1667,52.256,2.1289,37.7469,36.1567,4.2127,4.6174
wWnuKBtfD0TJTzw07s5OxNkw_Zewroc0oIVouE_-0iU,train,29.3893,30.5814,4.0563,27.1677,26.7105,1.6829,56.9179,54.4946,4.2575,38.2393,37.7057,1.3955,2.848
wXVCq4nyO3JYzDSQb9wB_wYHSmWme3NJAJQ1aPf75Co,train,29.683,31.6443,6.6078,28.3489,27.639,2.5042,55.4685,56.3888,1.6592,38.5879,39.0163,1.1102,2.9703
wc_azdFhT2iyOCRehcDzjenKjCu6_V2YUqa2Ef0OyrU,train,32.2515,33.6256,4.2606,27.7635,29.3695,5.7843,53.8379,59.9194,11.2958,38.9687,41.4592,6.3909,6.9329
weWJRVmjDv_3bFVt1lnvOCUgMHld2PnPtKmuacm6ryI,train,35.501,32.1691,9.3854,28.2759,28.0973,0.6318,60.193,57.3239,4.7665,38.9895,39.6633,1.7281,4.1279
wfK9NCsWMRzQ9jWY63Sm2F3GCV3420MkC2-UolPBAR4,train,31.9522,34.919,9.2852,27.5718,30.4991,10.617,53.4956,62.2241,16.3164,39.0408,43.0539,10.2792,11.6244
wo1RxJr9GOOIJx-_rCq-eYHvTzhqR4QfEtxMqNiXSGo,train,28.4569,25.4965,10.4028,24.1187,22.2693,7.6677,53.52,45.4337,15.1089,35.9589,31.4363,12.577,11.4391
wrDOCu7G07S5kJa1UNP7ol5UvBk_emF2JM7U3KQNJjc,train,30.788,31.1602,1.2088,28.1836,27.2161,3.433,54.1529,55.526,2.5356,36.5243,38.4193,5.1885,3.0915
wsh4PsTD-ZDGz0KGlgGwVpROjGkHUQhaNcHVMhPH2fw,train,25.5528,23.293,8.8437,22.901,20.3446,11.1626,49.5552,41.507,16.2409,34.1253,28.7194,15.8414,13.0221
wtG3VS1hbhCZ1uA_tfz0jjFmWwxHJlmT38Kf-6if8kM,train,30.9528,33.6967,8.8648,26.5597,29.4316,10.813,53.4477,60.0461,12.3455,38.2137,41.5468,8.7223,10.1864
wutFWbhih-orG3VCpSMZt-I-xZoTqfsFuJUDON0YUlE,train,27.2457,26.0325,4.4528,23.0278,22.7374,1.2611,52.2876,46.3887,11.2817,34.5203,32.0971,7.0196,6.0038
wwRfbgJAoL-ClUneDMns80rl281NIQN8Vbg9gKbz68w,train,32.0554,31.4389,1.9232,25.9657,27.4595,5.753,55.9363,56.0227,0.1544,37.0075,38.763,4.7438,3.1436
wyo56gHJyQO26BfciyAHy7U9Tx2QnhxCIv0tK_rDou4,train,28.7354,27.5357,4.1751,24.7738,24.0503,2.9202,52.699,49.0673,6.8914,34.937,33.9505,2.8237,4.2026
wyzXYq1mCO53i8GE8uTF583tYOYGA7-eQOjJp1xBalI,train,29.8908,30.8523,3.2168,26.1286,26.9472,3.1327,52.2921,54.9775,5.1352,37.8606,38.0398,0.4731,2.9895
wz-umYA1NHwsOVajgrrmL1RBo6f2Fx3FSVvr1KonBHA,train,33.1949,31.3529,5.5488,28.6474,27.3844,4.4086,55.6331,55.8695,0.4249,39.2952,38.657,1.6242,3.0016
wzelHnijeJR7FMP8UAwRHF40JQ-Z9EWkpHSa5MgxcPU,train,27.3364,27.1906,0.5333,23.996,23.749,1.0294,53.2835,48.4525,9.0666,36.9177,33.525,9.1898,4.9548
wzwVXZAO8tOG3nnjGoThbsv99F8lsarVgpB_bXMiTo4,train,31.3593,26.6892,14.8922,27.2854,23.311,14.5661,51.469,47.559,7.5968,34.8169,32.9068,5.4859,10.6352
x1f2s_UJaYPGwtUbwUWwA_KRu6TkqUbomKd-l04lF2M,train,34.3991,28.3367,17.6236,27.9553,24.75,11.4656,63.5088,50.4948,20.4917,39.3,34.9382,11.0989,15.17
x2fmUbzATJufaVIBNNEQHrtOCRFX3gQ6l9yZVZxvVFU,train,32.5134,29.8208,8.2815,28.7861,26.0462,9.5181,54.9378,53.1393,3.2737,38.2745,36.7679,3.9363,6.2524
x54NmPF4cjmqTnA9SQHIL7zgFvkWMNIZw9MebTrPTn0,train,36.7018,44.7966,22.0556,31.6176,39.1265,23.749,62.5453,79.8256,27.6284,44.3499,55.2326,24.5382,24.4928
x7LgGXIftB0_VojHFSS80SnGLd2l2y2U-Tsp9wpqHcY,train,31.6297,29.6061,6.3976,27.736,25.8587,6.7682,51.2548,52.7568,2.9305,34.9632,36.5033,4.4049,5.1253
x9ThblNEs0d1SG65yjmPYY_sX3fjXL4C2XO5HI-dkP0,train,25.7351,30.5229,18.6041,23.0493,26.6595,15.6629,48.9722,54.3905,11.0641,32.9914,37.6337,14.0712,14.8506
xBVdQpbiLJF3BxoZtzn-OHZMPcIQMvkLWLdOaCfZ5AE,train,31.9321,30.0155,6.002,27.9956,26.2163,6.3557,55.3754,53.4863,3.4114,37.4462,37.008,1.1701,4.2348
xDkDn9i-PtqwB0-IudO0JVam7FDXjLNto_iyXDEfjg8,train,28.1615,29.5575,4.9568,27.1911,25.8162,5.0565,51.0091,52.6701,3.2562,37.9747,36.4433,4.0328,4.3256
xKwQ25X_cBlo4v_7JJoYN9jWSY-MyA4C9QMM5xviELs,train,33.2338,32.4993,2.21,28.2105,28.3857,0.6209,59.7538,57.9123,3.0819,38.2256,40.0704,4.8261,2.6847
xMFmbjiky0uXbBCujAGXQHvXJz0nLCam1Ns4e2gC3eg,train,30.3444,35.6923,17.6237,28.125,31.1745,10.8426,60.5297,63.602,5.0758,39.6297,44.0072,11.0462,11.1471
xUJD6pwIk3G3gwoDJV04spXq6fmrbl1jdbowhPrYk8k,train,30.1822,27.7156,8.1722,26.8372,24.2075,9.7986,53.2506,49.388,7.2537,36.6212,34.1723,6.687,7.9779
xVVI5tmT-bXqckfISkHkOJJRxYvEMcoifHlX6gYmDnA,train,27.5004,27.8878,1.4089,25.465,24.3579,4.3474,49.652,49.6949,0.0864,35.6543,34.3847,3.561,2.3509
xaq2jlOyjHdkBcpihC9DT-AGTxF1GGU24i63T3VewWU,train,34.7173,39.3076,13.2218,29.1813,34.3322,17.6515,60.2621,70.0444,16.2328,37.875,48.4648,27.96,18.7665
xcfe_6tpoBQhft1CICK_W65_X7M06TELdwCdWN6mX30,train,32.7971,31.3169,4.5132,29.4572,27.353,7.1432,55.2151,55.8053,1.0691,41.0556,38.6126,5.9504,4.669
xiBzAG7Q6N9aw84ZIBPdKRaXxnpQWmIqPbNjkEfsuMI,train,35.4955,31.976,9.9152,30.2722,27.9287,7.7416,61.0699,56.9798,6.6974,40.525,39.4253,2.7137,6.767
xiIlFtub_tYSYAbklHkKFncM7qOhs6GkeRP1ftvw8h4,train,34.5978,35.5427,2.731,30.7485,31.0438,0.9604,62.0066,63.3354,2.1431,46.106,43.8228,4.952,2.6966
xmH69ldFvRNLGcaQLwW_bCUUU5H_GIuskbslCoMFw4Q,train,32.001,28.3649,11.3623,28.7924,24.7746,13.9542,55.442,50.5451,8.8325,37.6219,34.9729,7.041,10.2975
xnQIR5LnabjOmeUaRTnWw5ZrUNFbPAdXtagrBEqeDcE,train,31.1341,28.2599,9.2315,28.1292,24.6829,12.2516,53.3642,50.3579,5.6334,35.861,34.8435,2.8374,7.4885
xoNAmboD80UChuSRkEHzXPFIkh5Fcg2iclcsYL3C01o,train,30.2782,34.1613,12.8248,28.4662,29.8373,4.8167,58.2173,60.8739,4.5632,39.7005,42.1196,6.0935,7.0746
xoetielk-jHR7YRaEhqDYaudPd0mWBXe3g4tx7BWn2k,train,33.2479,30.6685,7.7581,29.0437,26.7866,7.7713,55.4398,54.6498,1.425,38.7804,37.8131,2.4943,4.8622
xpLRSBTmbLquELZomksgYN0fN_-2EZ7NANEQHBOeGKo,train,29.544,32.5697,10.2416,25.8162,28.4472,10.1911,52.3154,58.0378,10.9383,37.0257,40.1573,8.4578,9.9572
xpPDaeqa7cFWYsOIUOk7-R9bijKBZszTk0YAStFyPdk,train,29.9177,30.5701,2.1805,27.8608,26.7007,4.1642,52.6473,54.4745,3.4705,36.3173,37.6918,3.7847,3.4
xq2OIh27XzHoWNtRfbtljxw4I9km2YNi_ANqzt_i5bU,train,32.2276,28.1009,12.8049,26.2136,24.544,6.3691,52.9845,50.0745,5.4921,38.6021,34.6473,10.2451,8.7278
xqSrD3kKSH0jt-tGr4oooGvGQfZkbplgahtlxiuWCIo,train,26.5983,26.3158,1.0621,23.6496,22.9848,2.811,52.6727,46.8935,10.9719,34.8954,32.4464,7.0182,5.4658
xrH6w3yGFfb_NKebLBvPplwbxT6R0LVLf5541a4hfN4,train,25.4062,24.4824,3.6362,23.3541,21.3835,8.4378,51.1428,43.6265,14.6967,36.4929,30.1858,17.2829,11.0134
y32dEeA-iZr8Pt91kD30sOJRmugAdCm-jzF6aHYt_oE,train,29.4555,26.9499,8.5064,24.9876,23.5387,5.7985,55.248,48.0235,13.0765,37.4235,33.2282,11.2102,9.6479
y4MtxKNHf0hQ0LL3MpeaEF591MsPNqJtnbGj6FHH0wA,train,28.7849,27.0266,6.1083,26.095,23.6057,9.5394,48.7112,48.1602,1.1312,36.5282,33.3228,8.7751,6.3885
